# Enhanced routing data format for plot_routing.py
# Cell format: CELL x y width height cell_name
74 149 1 74 148 1 509441825
74 148 1 74 147 1 509441825
74 147 1 74 146 1 509441825
74 146 1 74 145 1 509441825
74 145 1 74 144 1 509441825
74 144 1 74 143 1 509441825
74 143 1 74 142 1 509441825
74 142 1 74 141 1 509441825
74 141 1 74 140 1 509441825
74 140 1 74 139 1 509441825
74 139 1 74 138 1 509441825
74 138 1 74 137 1 509441825
74 137 1 74 136 1 509441825
74 136 1 74 135 1 509441825
74 135 1 74 134 1 509441825
74 134 1 74 134 2 509441825
74 134 2 75 134 2 509441825
75 134 2 76 134 2 509441825
76 134 2 77 134 2 509441825
77 134 2 78 134 2 509441825
78 134 2 79 134 2 509441825
79 134 2 80 134 2 509441825
80 134 2 81 134 2 509441825
81 134 2 82 134 2 509441825
82 134 2 83 134 2 509441825
83 134 2 84 134 2 509441825
84 134 2 85 134 2 509441825
85 134 2 86 134 2 509441825
86 134 2 87 134 2 509441825
87 134 2 88 134 2 509441825
88 134 2 89 134 2 509441825
89 134 2 90 134 2 509441825
90 134 2 91 134 2 509441825
91 134 2 92 134 2 509441825
92 134 2 93 134 2 509441825
93 134 2 94 134 2 509441825
94 134 2 95 134 2 509441825
95 134 2 95 134 1 509441825
95 134 1 95 133 1 509441825
95 133 1 95 132 1 509441825
95 132 1 95 131 1 509441825
95 131 1 95 130 1 509441825
95 130 1 95 129 1 509441825
95 129 1 95 128 1 509441825
95 128 1 95 127 1 509441825
95 127 1 95 126 1 509441825
95 126 1 95 125 1 509441825
95 125 1 95 124 1 509441825
95 124 1 95 123 1 509441825
95 123 1 95 122 1 509441825
95 122 1 95 121 1 509441825
95 121 1 95 120 1 509441825
95 120 1 95 119 1 509441825
95 119 1 95 118 1 509441825
95 118 1 95 117 1 509441825
95 117 1 95 116 1 509441825
95 116 1 95 115 1 509441825
95 115 1 95 114 1 509441825
95 114 1 95 113 1 509441825
95 113 1 95 112 1 509441825
95 112 1 95 111 1 509441825
95 111 1 95 110 1 509441825
95 110 1 95 109 1 509441825
95 109 1 95 108 1 509441825
95 108 1 95 107 1 509441825
95 107 1 95 106 1 509441825
95 106 1 95 105 1 509441825
95 105 1 95 104 1 509441825
95 104 1 95 103 1 509441825
95 103 1 95 102 1 509441825
95 102 1 95 101 1 509441825
95 101 1 95 100 1 509441825
95 100 1 95 99 1 509441825
95 99 1 95 98 1 509441825
95 98 1 95 97 1 509441825
95 97 1 95 96 1 509441825
95 96 1 95 95 1 509441825
95 95 1 95 94 1 509441825
95 94 1 95 93 1 509441825
95 93 1 95 92 1 509441825
95 92 1 95 91 1 509441825
95 91 1 95 90 1 509441825
95 90 1 95 89 1 509441825
95 89 1 95 88 1 509441825
95 88 1 95 87 1 509441825
95 87 1 95 86 1 509441825
95 86 1 95 85 1 509441825
95 85 1 95 84 1 509441825
95 84 1 95 83 1 509441825
95 83 1 95 82 1 509441825
95 82 1 95 81 1 509441825
95 81 1 95 80 1 509441825
95 80 1 95 79 1 509441825
95 79 1 95 78 1 509441825
95 78 1 95 77 1 509441825
95 77 1 95 76 1 509441825
95 76 1 95 75 1 509441825
95 75 1 95 74 1 509441825
95 74 1 95 73 1 509441825
95 73 1 95 72 1 509441825
95 72 1 95 71 1 509441825
95 71 1 95 70 1 509441825
95 70 1 95 69 1 509441825
95 69 1 95 68 1 509441825
95 68 1 95 68 2 509441825
95 68 2 96 68 2 509441825
96 68 2 97 68 2 509441825
97 68 2 98 68 2 509441825
98 68 2 99 68 2 509441825
99 68 2 100 68 2 509441825
100 68 2 101 68 2 509441825
101 68 2 102 68 2 509441825
102 68 2 103 68 2 509441825
103 68 2 104 68 2 509441825
104 68 2 105 68 2 509441825
105 68 2 106 68 2 509441825
106 68 2 107 68 2 509441825
107 68 2 108 68 2 509441825
108 68 2 109 68 2 509441825
109 68 2 110 68 2 509441825
110 68 2 110 68 1 509441825
110 68 1 110 67 1 509441825
110 67 1 110 66 1 509441825
110 66 1 110 65 1 509441825
110 65 1 110 64 1 509441825
110 64 1 110 63 1 509441825
110 63 1 110 62 1 509441825
110 62 1 110 61 1 509441825
110 61 1 110 60 1 509441825
110 60 1 110 59 1 509441825
110 59 1 110 58 1 509441825
110 58 1 110 57 1 509441825
110 57 1 110 56 1 509441825
110 56 1 110 55 1 509441825
110 55 1 110 54 1 509441825
110 54 1 110 53 1 509441825
110 53 1 110 52 1 509441825
110 52 1 110 52 2 509441825
110 52 2 109 52 2 509441825
109 52 2 109 52 1 509441825
11 155 1 11 154 1 523894992
11 154 1 11 153 1 523894992
11 153 1 11 152 1 523894992
11 152 1 11 151 1 523894992
11 151 1 11 150 1 523894992
11 150 1 11 149 1 523894992
11 149 1 11 148 1 523894992
11 148 1 11 148 2 523894992
11 148 2 12 148 2 523894992
12 148 2 13 148 2 523894992
13 148 2 14 148 2 523894992
14 148 2 15 148 2 523894992
15 148 2 16 148 2 523894992
16 148 2 17 148 2 523894992
17 148 2 18 148 2 523894992
18 148 2 19 148 2 523894992
19 148 2 20 148 2 523894992
20 148 2 21 148 2 523894992
21 148 2 22 148 2 523894992
22 148 2 23 148 2 523894992
23 148 2 24 148 2 523894992
24 148 2 25 148 2 523894992
25 148 2 26 148 2 523894992
26 148 2 27 148 2 523894992
27 148 2 28 148 2 523894992
28 148 2 29 148 2 523894992
29 148 2 30 148 2 523894992
30 148 2 31 148 2 523894992
31 148 2 32 148 2 523894992
32 148 2 33 148 2 523894992
33 148 2 34 148 2 523894992
34 148 2 35 148 2 523894992
35 148 2 36 148 2 523894992
36 148 2 37 148 2 523894992
37 148 2 38 148 2 523894992
38 148 2 39 148 2 523894992
39 148 2 40 148 2 523894992
40 148 2 40 148 1 523894992
40 148 1 40 147 1 523894992
40 147 1 40 146 1 523894992
40 146 1 40 145 1 523894992
40 145 1 40 144 1 523894992
40 144 1 40 143 1 523894992
40 143 1 40 142 1 523894992
40 142 1 40 141 1 523894992
40 141 1 40 140 1 523894992
40 140 1 40 139 1 523894992
40 139 1 40 138 1 523894992
40 138 1 40 137 1 523894992
40 137 1 40 136 1 523894992
40 136 1 40 135 1 523894992
40 135 1 40 134 1 523894992
40 134 1 40 133 1 523894992
40 133 1 40 132 1 523894992
40 132 1 40 131 1 523894992
40 131 1 40 130 1 523894992
40 130 1 40 129 1 523894992
40 129 1 40 128 1 523894992
40 128 1 40 127 1 523894992
40 127 1 40 126 1 523894992
40 126 1 40 125 1 523894992
40 125 1 40 124 1 523894992
40 124 1 40 123 1 523894992
40 123 1 40 122 1 523894992
40 122 1 40 121 1 523894992
40 121 1 40 120 1 523894992
40 120 1 40 119 1 523894992
40 119 1 40 118 1 523894992
40 118 1 40 118 2 523894992
40 118 2 41 118 2 523894992
41 118 2 42 118 2 523894992
42 118 2 43 118 2 523894992
43 118 2 44 118 2 523894992
44 118 2 45 118 2 523894992
45 118 2 46 118 2 523894992
46 118 2 47 118 2 523894992
47 118 2 48 118 2 523894992
48 118 2 48 118 1 523894992
48 118 1 48 117 1 523894992
48 117 1 48 116 1 523894992
48 116 1 48 115 1 523894992
48 115 1 48 114 1 523894992
48 114 1 48 113 1 523894992
48 113 1 48 112 1 523894992
48 112 1 48 111 1 523894992
48 111 1 48 110 1 523894992
48 110 1 48 109 1 523894992
48 109 1 48 108 1 523894992
48 108 1 48 107 1 523894992
48 107 1 48 106 1 523894992
48 106 1 48 105 1 523894992
48 105 1 48 104 1 523894992
48 104 1 48 103 1 523894992
48 103 1 48 102 1 523894992
48 102 1 48 101 1 523894992
48 101 1 48 100 1 523894992
48 100 1 48 99 1 523894992
48 99 1 48 98 1 523894992
48 98 1 48 97 1 523894992
48 97 1 48 96 1 523894992
48 96 1 48 95 1 523894992
48 95 1 48 94 1 523894992
48 94 1 48 93 1 523894992
48 93 1 48 92 1 523894992
48 92 1 48 91 1 523894992
48 91 1 48 90 1 523894992
48 90 1 48 90 2 523894992
48 90 2 49 90 2 523894992
49 90 2 50 90 2 523894992
50 90 2 50 90 1 523894992
50 90 1 50 89 1 523894992
50 89 1 50 88 1 523894992
50 88 1 50 87 1 523894992
50 87 1 50 86 1 523894992
50 86 1 50 85 1 523894992
50 85 1 50 84 1 523894992
50 84 1 50 83 1 523894992
50 83 1 50 82 1 523894992
50 82 1 50 81 1 523894992
50 81 1 50 80 1 523894992
50 80 1 50 79 1 523894992
50 79 1 50 78 1 523894992
50 78 1 50 77 1 523894992
50 77 1 50 76 1 523894992
50 76 1 50 75 1 523894992
50 75 1 50 74 1 523894992
50 74 1 50 73 1 523894992
50 73 1 50 72 1 523894992
50 72 1 50 71 1 523894992
50 71 1 50 70 1 523894992
50 70 1 50 69 1 523894992
50 69 1 50 68 1 523894992
50 68 1 50 67 1 523894992
50 67 1 50 66 1 523894992
50 66 1 50 65 1 523894992
50 65 1 50 64 1 523894992
50 64 1 50 63 1 523894992
50 63 1 50 62 1 523894992
50 62 1 50 61 1 523894992
50 61 1 50 60 1 523894992
50 60 1 50 59 1 523894992
50 59 1 50 58 1 523894992
50 58 1 50 57 1 523894992
50 57 1 50 56 1 523894992
50 56 1 50 55 1 523894992
50 55 1 50 54 1 523894992
50 54 1 50 53 1 523894992
50 53 1 50 52 1 523894992
50 52 1 50 51 1 523894992
50 51 1 50 50 1 523894992
50 50 1 50 49 1 523894992
50 49 1 50 48 1 523894992
50 48 1 50 47 1 523894992
50 47 1 50 46 1 523894992
50 46 1 50 45 1 523894992
50 45 1 50 44 1 523894992
50 44 1 50 43 1 523894992
50 43 1 50 42 1 523894992
50 42 1 50 41 1 523894992
50 41 1 50 40 1 523894992
50 40 1 50 39 1 523894992
50 39 1 50 38 1 523894992
50 38 1 50 37 1 523894992
50 37 1 50 37 2 523894992
50 37 2 51 37 2 523894992
51 37 2 52 37 2 523894992
52 37 2 53 37 2 523894992
53 37 2 54 37 2 523894992
54 37 2 55 37 2 523894992
55 37 2 56 37 2 523894992
56 37 2 57 37 2 523894992
57 37 2 58 37 2 523894992
58 37 2 59 37 2 523894992
59 37 2 60 37 2 523894992
60 37 2 61 37 2 523894992
61 37 2 62 37 2 523894992
62 37 2 63 37 2 523894992
63 37 2 64 37 2 523894992
64 37 2 65 37 2 523894992
65 37 2 66 37 2 523894992
66 37 2 67 37 2 523894992
67 37 2 68 37 2 523894992
68 37 2 69 37 2 523894992
69 37 2 70 37 2 523894992
70 37 2 71 37 2 523894992
71 37 2 72 37 2 523894992
72 37 2 73 37 2 523894992
73 37 2 74 37 2 523894992
74 37 2 75 37 2 523894992
75 37 2 76 37 2 523894992
76 37 2 77 37 2 523894992
77 37 2 78 37 2 523894992
78 37 2 79 37 2 523894992
79 37 2 80 37 2 523894992
80 37 2 81 37 2 523894992
81 37 2 82 37 2 523894992
82 37 2 83 37 2 523894992
83 37 2 84 37 2 523894992
84 37 2 85 37 2 523894992
85 37 2 86 37 2 523894992
86 37 2 87 37 2 523894992
87 37 2 88 37 2 523894992
88 37 2 89 37 2 523894992
89 37 2 90 37 2 523894992
90 37 2 91 37 2 523894992
91 37 2 92 37 2 523894992
92 37 2 93 37 2 523894992
93 37 2 94 37 2 523894992
94 37 2 95 37 2 523894992
95 37 2 96 37 2 523894992
96 37 2 97 37 2 523894992
97 37 2 98 37 2 523894992
98 37 2 99 37 2 523894992
99 37 2 100 37 2 523894992
100 37 2 101 37 2 523894992
101 37 2 102 37 2 523894992
102 37 2 103 37 2 523894992
103 37 2 104 37 2 523894992
104 37 2 105 37 2 523894992
105 37 2 106 37 2 523894992
106 37 2 107 37 2 523894992
107 37 2 108 37 2 523894992
108 37 2 109 37 2 523894992
109 37 2 110 37 2 523894992
110 37 2 111 37 2 523894992
111 37 2 112 37 2 523894992
112 37 2 113 37 2 523894992
113 37 2 114 37 2 523894992
114 37 2 115 37 2 523894992
115 37 2 116 37 2 523894992
116 37 2 117 37 2 523894992
117 37 2 118 37 2 523894992
118 37 2 119 37 2 523894992
119 37 2 120 37 2 523894992
120 37 2 121 37 2 523894992
121 37 2 122 37 2 523894992
122 37 2 123 37 2 523894992
123 37 2 124 37 2 523894992
124 37 2 125 37 2 523894992
125 37 2 126 37 2 523894992
126 37 2 127 37 2 523894992
127 37 2 128 37 2 523894992
128 37 2 129 37 2 523894992
129 37 2 130 37 2 523894992
130 37 2 131 37 2 523894992
131 37 2 132 37 2 523894992
132 37 2 133 37 2 523894992
133 37 2 134 37 2 523894992
134 37 2 135 37 2 523894992
135 37 2 136 37 2 523894992
136 37 2 137 37 2 523894992
137 37 2 138 37 2 523894992
138 37 2 139 37 2 523894992
139 37 2 140 37 2 523894992
140 37 2 141 37 2 523894992
141 37 2 142 37 2 523894992
142 37 2 143 37 2 523894992
143 37 2 144 37 2 523894992
144 37 2 145 37 2 523894992
145 37 2 146 37 2 523894992
146 37 2 147 37 2 523894992
147 37 2 148 37 2 523894992
148 37 2 149 37 2 523894992
149 37 2 150 37 2 523894992
150 37 2 151 37 2 523894992
151 37 2 152 37 2 523894992
152 37 2 153 37 2 523894992
153 37 2 154 37 2 523894992
154 37 2 155 37 2 523894992
155 37 2 155 37 1 523894992
155 37 1 155 36 1 523894992
155 36 1 155 35 1 523894992
155 35 1 155 34 1 523894992
155 34 1 155 33 1 523894992
155 33 1 155 32 1 523894992
155 32 1 155 31 1 523894992
155 31 1 155 30 1 523894992
155 30 1 155 29 1 523894992
155 29 1 155 28 1 523894992
155 28 1 155 27 1 523894992
155 27 1 155 26 1 523894992
155 26 1 155 25 1 523894992
155 25 1 155 24 1 523894992
155 24 1 155 23 1 523894992
155 23 1 155 22 1 523894992
155 22 1 155 21 1 523894992
155 21 1 155 21 2 523894992
155 21 2 154 21 2 523894992
154 21 2 154 21 1 523894992
154 21 1 154 22 1 523894992
141 141 1 141 142 1 531560529
141 142 1 141 142 2 531560529
141 142 2 142 142 2 531560529
142 142 2 142 142 1 531560529
142 142 1 142 143 1 531560529
142 143 1 142 144 1 531560529
142 144 1 142 145 1 531560529
142 145 1 142 146 1 531560529
142 146 1 142 147 1 531560529
142 147 1 142 148 1 531560529
142 148 1 142 149 1 531560529
142 149 1 142 150 1 531560529
142 150 1 142 151 1 531560529
142 151 1 142 151 2 531560529
142 151 2 143 151 2 531560529
143 151 2 144 151 2 531560529
144 151 2 145 151 2 531560529
145 151 2 146 151 2 531560529
146 151 2 147 151 2 531560529
147 151 2 148 151 2 531560529
148 151 2 149 151 2 531560529
149 151 2 150 151 2 531560529
150 151 2 151 151 2 531560529
151 151 2 152 151 2 531560529
152 151 2 153 151 2 531560529
153 151 2 154 151 2 531560529
154 151 2 155 151 2 531560529
155 151 2 156 151 2 531560529
156 151 2 157 151 2 531560529
157 151 2 158 151 2 531560529
158 151 2 159 151 2 531560529
159 151 2 160 151 2 531560529
160 151 2 161 151 2 531560529
161 151 2 162 151 2 531560529
162 151 2 162 151 1 531560529
162 151 1 162 150 1 531560529
162 150 1 162 149 1 531560529
162 149 1 162 148 1 531560529
162 148 1 162 147 1 531560529
162 147 1 162 146 1 531560529
162 146 1 162 146 2 531560529
162 146 2 163 146 2 531560529
163 146 2 164 146 2 531560529
164 146 2 165 146 2 531560529
165 146 2 166 146 2 531560529
166 146 2 166 146 1 531560529
166 146 1 166 145 1 531560529
166 145 1 166 145 2 531560529
166 145 2 167 145 2 531560529
167 145 2 168 145 2 531560529
168 145 2 169 145 2 531560529
169 145 2 169 145 1 531560529
169 145 1 169 144 1 531560529
169 144 1 169 143 1 531560529
169 143 1 169 142 1 531560529
169 142 1 169 141 1 531560529
169 141 1 169 140 1 531560529
169 140 1 169 139 1 531560529
169 139 1 169 138 1 531560529
169 138 1 169 137 1 531560529
169 137 1 169 136 1 531560529
169 136 1 169 135 1 531560529
169 135 1 169 134 1 531560529
169 134 1 169 133 1 531560529
169 133 1 169 133 2 531560529
169 133 2 168 133 2 531560529
168 133 2 168 133 1 531560529
168 133 1 168 132 1 531560529
168 132 1 168 131 1 531560529
168 131 1 168 130 1 531560529
168 130 1 168 129 1 531560529
168 129 1 168 128 1 531560529
168 128 1 168 128 2 531560529
168 128 2 167 128 2 531560529
167 128 2 167 128 1 531560529
167 128 1 167 127 1 531560529
167 127 1 167 126 1 531560529
167 126 1 167 125 1 531560529
167 125 1 167 125 2 531560529
167 125 2 168 125 2 531560529
168 125 2 169 125 2 531560529
169 125 2 170 125 2 531560529
170 125 2 170 125 1 531560529
170 125 1 170 124 1 531560529
170 124 1 170 123 1 531560529
170 123 1 170 122 1 531560529
170 122 1 170 121 1 531560529
170 121 1 170 121 2 531560529
170 121 2 169 121 2 531560529
169 121 2 168 121 2 531560529
168 121 2 167 121 2 531560529
167 121 2 166 121 2 531560529
166 121 2 165 121 2 531560529
165 121 2 164 121 2 531560529
164 121 2 163 121 2 531560529
163 121 2 162 121 2 531560529
162 121 2 161 121 2 531560529
161 121 2 160 121 2 531560529
160 121 2 159 121 2 531560529
159 121 2 158 121 2 531560529
158 121 2 157 121 2 531560529
157 121 2 156 121 2 531560529
156 121 2 156 121 1 531560529
156 121 1 156 120 1 531560529
156 120 1 156 119 1 531560529
156 119 1 156 118 1 531560529
156 118 1 156 117 1 531560529
156 117 1 156 116 1 531560529
156 116 1 156 115 1 531560529
156 115 1 156 114 1 531560529
156 114 1 156 114 2 531560529
156 114 2 157 114 2 531560529
157 114 2 158 114 2 531560529
158 114 2 159 114 2 531560529
159 114 2 160 114 2 531560529
160 114 2 161 114 2 531560529
161 114 2 162 114 2 531560529
162 114 2 163 114 2 531560529
163 114 2 163 114 1 531560529
163 114 1 163 113 1 531560529
163 113 1 163 112 1 531560529
163 112 1 163 111 1 531560529
163 111 1 163 110 1 531560529
163 110 1 163 109 1 531560529
163 109 1 163 108 1 531560529
163 108 1 163 108 2 531560529
163 108 2 164 108 2 531560529
164 108 2 165 108 2 531560529
165 108 2 166 108 2 531560529
166 108 2 167 108 2 531560529
167 108 2 167 108 1 531560529
167 108 1 167 107 1 531560529
167 107 1 167 106 1 531560529
167 106 1 167 105 1 531560529
167 105 1 167 104 1 531560529
167 104 1 167 103 1 531560529
167 103 1 167 102 1 531560529
167 102 1 167 101 1 531560529
167 101 1 167 100 1 531560529
167 100 1 167 99 1 531560529
167 99 1 167 98 1 531560529
167 98 1 167 98 2 531560529
167 98 2 166 98 2 531560529
166 98 2 165 98 2 531560529
165 98 2 165 98 1 531560529
165 98 1 165 97 1 531560529
165 97 1 165 96 1 531560529
165 96 1 165 96 2 531560529
165 96 2 164 96 2 531560529
164 96 2 163 96 2 531560529
163 96 2 163 96 1 531560529
163 96 1 163 95 1 531560529
167 126 1 167 127 1 531560529
167 127 1 167 128 1 531560529
167 128 1 167 128 2 531560529
167 128 2 168 128 2 531560529
168 128 2 168 128 1 531560529
168 128 1 168 129 1 531560529
168 129 1 168 130 1 531560529
168 130 1 168 131 1 531560529
168 131 1 168 132 1 531560529
168 132 1 168 133 1 531560529
168 133 1 168 133 2 531560529
168 133 2 169 133 2 531560529
169 133 2 169 133 1 531560529
169 133 1 169 134 1 531560529
169 134 1 169 135 1 531560529
169 135 1 169 136 1 531560529
169 136 1 169 137 1 531560529
169 137 1 169 138 1 531560529
169 138 1 169 139 1 531560529
169 139 1 169 140 1 531560529
169 140 1 169 141 1 531560529
169 141 1 169 142 1 531560529
169 142 1 169 143 1 531560529
169 143 1 169 144 1 531560529
169 144 1 169 145 1 531560529
169 145 1 169 145 2 531560529
169 145 2 168 145 2 531560529
168 145 2 167 145 2 531560529
167 145 2 166 145 2 531560529
166 145 2 166 145 1 531560529
166 145 1 166 146 1 531560529
166 146 1 166 146 2 531560529
166 146 2 165 146 2 531560529
165 146 2 164 146 2 531560529
164 146 2 163 146 2 531560529
163 146 2 162 146 2 531560529
162 146 2 161 146 2 531560529
161 146 2 161 146 1 531560529
161 146 1 161 147 1 531560529
161 147 1 161 148 1 531560529
161 148 1 161 149 1 531560529
161 149 1 161 150 1 531560529
161 150 1 161 151 1 531560529
161 151 1 161 152 1 531560529
161 152 1 161 153 1 531560529
161 153 1 161 154 1 531560529
161 154 1 161 155 1 531560529
161 155 1 161 156 1 531560529
161 156 1 161 157 1 531560529
161 157 1 161 158 1 531560529
161 158 1 161 159 1 531560529
161 159 1 161 160 1 531560529
161 160 1 161 161 1 531560529
161 161 1 161 162 1 531560529
161 162 1 161 163 1 531560529
161 163 1 161 164 1 531560529
161 164 1 161 165 1 531560529
161 165 1 161 166 1 531560529
161 166 1 161 167 1 531560529
161 167 1 161 168 1 531560529
161 168 1 161 169 1 531560529
161 169 1 161 170 1 531560529
161 170 1 161 171 1 531560529
161 171 1 161 172 1 531560529
161 172 1 161 173 1 531560529
161 173 1 161 174 1 531560529
161 174 1 161 175 1 531560529
161 175 1 161 176 1 531560529
161 176 1 161 177 1 531560529
161 177 1 161 178 1 531560529
161 178 1 161 179 1 531560529
161 179 1 161 180 1 531560529
161 180 1 161 181 1 531560529
161 181 1 161 182 1 531560529
161 182 1 161 183 1 531560529
161 183 1 161 184 1 531560529
161 184 1 161 185 1 531560529
161 185 1 161 186 1 531560529
161 186 1 161 187 1 531560529
161 187 1 161 188 1 531560529
161 188 1 161 189 1 531560529
161 189 1 161 190 1 531560529
161 190 1 161 190 0 531560529
161 190 0 162 190 0 531560529
162 190 0 163 190 0 531560529
163 190 0 164 190 0 531560529
164 190 0 165 190 0 531560529
165 190 0 166 190 0 531560529
166 190 0 166 190 1 531560529
163 95 1 163 96 1 531560529
163 96 1 163 96 2 531560529
163 96 2 162 96 2 531560529
162 96 2 161 96 2 531560529
161 96 2 160 96 2 531560529
160 96 2 159 96 2 531560529
159 96 2 158 96 2 531560529
158 96 2 157 96 2 531560529
157 96 2 156 96 2 531560529
156 96 2 155 96 2 531560529
155 96 2 154 96 2 531560529
154 96 2 153 96 2 531560529
153 96 2 153 96 1 531560529
153 96 1 153 95 1 531560529
153 95 1 153 94 1 531560529
153 94 1 153 93 1 531560529
153 93 1 153 92 1 531560529
153 92 1 153 91 1 531560529
153 91 1 153 90 1 531560529
153 90 1 153 89 1 531560529
153 89 1 153 88 1 531560529
153 88 1 153 87 1 531560529
153 87 1 153 86 1 531560529
153 86 1 153 85 1 531560529
153 85 1 153 85 0 531560529
153 85 0 152 85 0 531560529
152 85 0 151 85 0 531560529
151 85 0 150 85 0 531560529
150 85 0 149 85 0 531560529
149 85 0 148 85 0 531560529
148 85 0 147 85 0 531560529
147 85 0 146 85 0 531560529
146 85 0 145 85 0 531560529
145 85 0 144 85 0 531560529
144 85 0 143 85 0 531560529
143 85 0 142 85 0 531560529
142 85 0 141 85 0 531560529
141 85 0 140 85 0 531560529
140 85 0 139 85 0 531560529
139 85 0 139 85 1 531560529
139 85 1 139 84 1 531560529
139 84 1 139 83 1 531560529
139 83 1 139 82 1 531560529
139 82 1 139 81 1 531560529
139 81 1 139 81 0 531560529
139 81 0 140 81 0 531560529
140 81 0 141 81 0 531560529
141 81 0 142 81 0 531560529
142 81 0 142 81 1 531560529
142 81 1 142 80 1 531560529
142 80 1 142 79 1 531560529
142 79 1 142 78 1 531560529
142 78 1 142 77 1 531560529
142 77 1 142 76 1 531560529
142 76 1 142 75 1 531560529
142 75 1 142 74 1 531560529
142 74 1 142 73 1 531560529
142 73 1 142 72 1 531560529
142 72 1 142 71 1 531560529
142 71 1 142 70 1 531560529
142 70 1 142 70 0 531560529
142 70 0 143 70 0 531560529
143 70 0 143 70 1 531560529
143 70 1 143 69 1 531560529
143 69 1 143 68 1 531560529
143 68 1 143 67 1 531560529
143 67 1 143 66 1 531560529
143 66 1 143 65 1 531560529
143 65 1 143 64 1 531560529
143 64 1 143 63 1 531560529
143 63 1 143 62 1 531560529
143 62 1 143 61 1 531560529
143 61 1 143 60 1 531560529
143 60 1 143 60 0 531560529
