# Enhanced routing data format for plot_routing.py
# Cell format: CELL x y width height cell_name
111 181 1 111 180 1 -268411432
111 180 1 111 179 1 -268411432
111 179 1 111 178 1 -268411432
111 178 1 111 177 1 -268411432
111 177 1 111 176 1 -268411432
111 176 1 111 175 1 -268411432
111 175 1 111 174 1 -268411432
111 174 1 111 173 1 -268411432
111 173 1 111 172 1 -268411432
111 172 1 111 172 2 -268411432
111 172 2 110 172 2 -268411432
110 172 2 109 172 2 -268411432
109 172 2 108 172 2 -268411432
108 172 2 107 172 2 -268411432
107 172 2 106 172 2 -268411432
106 172 2 105 172 2 -268411432
105 172 2 104 172 2 -268411432
104 172 2 103 172 2 -268411432
103 172 2 102 172 2 -268411432
102 172 2 101 172 2 -268411432
101 172 2 100 172 2 -268411432
100 172 2 99 172 2 -268411432
99 172 2 98 172 2 -268411432
98 172 2 97 172 2 -268411432
97 172 2 96 172 2 -268411432
96 172 2 95 172 2 -268411432
95 172 2 94 172 2 -268411432
94 172 2 93 172 2 -268411432
93 172 2 92 172 2 -268411432
92 172 2 91 172 2 -268411432
91 172 2 90 172 2 -268411432
90 172 2 89 172 2 -268411432
89 172 2 88 172 2 -268411432
88 172 2 87 172 2 -268411432
87 172 2 86 172 2 -268411432
86 172 2 85 172 2 -268411432
85 172 2 84 172 2 -268411432
84 172 2 83 172 2 -268411432
83 172 2 83 172 1 -268411432
83 172 1 83 171 1 -268411432
83 171 1 83 170 1 -268411432
83 170 1 83 169 1 -268411432
83 169 1 83 168 1 -268411432
83 168 1 83 167 1 -268411432
83 167 1 83 166 1 -268411432
83 166 1 83 165 1 -268411432
83 165 1 83 164 1 -268411432
83 164 1 83 163 1 -268411432
83 163 1 83 162 1 -268411432
83 162 1 83 161 1 -268411432
83 161 1 83 160 1 -268411432
83 160 1 83 159 1 -268411432
83 159 1 83 158 1 -268411432
83 158 1 83 157 1 -268411432
83 157 1 83 156 1 -268411432
83 156 1 83 155 1 -268411432
83 155 1 83 154 1 -268411432
83 154 1 83 153 1 -268411432
83 153 1 83 152 1 -268411432
83 152 1 83 151 1 -268411432
83 151 1 83 150 1 -268411432
83 150 1 83 149 1 -268411432
83 149 1 83 148 1 -268411432
83 148 1 83 147 1 -268411432
83 147 1 83 146 1 -268411432
83 146 1 83 145 1 -268411432
83 145 1 83 144 1 -268411432
83 144 1 83 143 1 -268411432
83 143 1 83 142 1 -268411432
83 142 1 83 141 1 -268411432
83 141 1 83 140 1 -268411432
83 140 1 83 139 1 -268411432
83 139 1 83 138 1 -268411432
83 138 1 83 137 1 -268411432
83 137 1 83 136 1 -268411432
83 136 1 83 135 1 -268411432
83 135 1 83 134 1 -268411432
83 134 1 83 133 1 -268411432
83 133 1 83 132 1 -268411432
83 132 1 83 131 1 -268411432
83 131 1 83 130 1 -268411432
83 130 1 83 129 1 -268411432
83 129 1 83 128 1 -268411432
83 128 1 83 127 1 -268411432
83 127 1 83 126 1 -268411432
83 126 1 83 125 1 -268411432
83 125 1 83 124 1 -268411432
83 124 1 83 123 1 -268411432
83 123 1 83 122 1 -268411432
83 122 1 83 121 1 -268411432
83 121 1 83 120 1 -268411432
83 120 1 83 119 1 -268411432
83 119 1 83 118 1 -268411432
83 118 1 83 117 1 -268411432
83 117 1 83 116 1 -268411432
83 116 1 83 115 1 -268411432
83 115 1 83 114 1 -268411432
83 114 1 83 113 1 -268411432
83 113 1 83 112 1 -268411432
83 112 1 83 111 1 -268411432
83 111 1 83 110 1 -268411432
83 110 1 83 109 1 -268411432
83 109 1 83 108 1 -268411432
83 108 1 83 107 1 -268411432
83 107 1 83 106 1 -268411432
83 106 1 83 105 1 -268411432
83 105 1 83 104 1 -268411432
83 104 1 83 103 1 -268411432
83 103 1 83 102 1 -268411432
83 102 1 83 101 1 -268411432
83 101 1 83 100 1 -268411432
83 100 1 83 99 1 -268411432
83 99 1 83 98 1 -268411432
83 98 1 83 97 1 -268411432
83 97 1 83 96 1 -268411432
83 96 1 83 95 1 -268411432
83 95 1 83 94 1 -268411432
83 94 1 83 93 1 -268411432
83 93 1 83 92 1 -268411432
83 92 1 83 91 1 -268411432
83 91 1 83 90 1 -268411432
83 90 1 83 89 1 -268411432
83 89 1 83 88 1 -268411432
83 88 1 83 87 1 -268411432
83 87 1 83 86 1 -268411432
83 86 1 83 85 1 -268411432
83 85 1 83 84 1 -268411432
83 84 1 83 83 1 -268411432
83 83 1 83 82 1 -268411432
83 82 1 83 81 1 -268411432
83 81 1 83 80 1 -268411432
83 80 1 83 79 1 -268411432
83 79 1 83 78 1 -268411432
83 78 1 83 77 1 -268411432
83 77 1 83 76 1 -268411432
83 76 1 83 75 1 -268411432
83 75 1 83 74 1 -268411432
83 74 1 83 73 1 -268411432
83 73 1 83 72 1 -268411432
83 72 1 83 71 1 -268411432
83 71 1 83 70 1 -268411432
83 70 1 83 69 1 -268411432
83 69 1 83 68 1 -268411432
83 68 1 83 67 1 -268411432
83 67 1 83 66 1 -268411432
83 66 1 83 65 1 -268411432
83 65 1 83 64 1 -268411432
83 64 1 83 63 1 -268411432
83 63 1 83 62 1 -268411432
83 62 1 83 61 1 -268411432
83 61 1 83 60 1 -268411432
83 60 1 83 59 1 -268411432
83 59 1 83 58 1 -268411432
83 58 1 83 57 1 -268411432
83 57 1 83 56 1 -268411432
83 56 1 83 55 1 -268411432
83 55 1 83 54 1 -268411432
83 54 1 83 53 1 -268411432
83 53 1 83 52 1 -268411432
83 52 1 83 51 1 -268411432
83 51 1 83 50 1 -268411432
83 50 1 83 49 1 -268411432
83 49 1 83 48 1 -268411432
83 48 1 83 47 1 -268411432
83 47 1 83 46 1 -268411432
83 46 1 83 45 1 -268411432
83 45 1 83 44 1 -268411432
83 44 1 83 43 1 -268411432
83 43 1 83 42 1 -268411432
83 42 1 83 41 1 -268411432
83 41 1 83 40 1 -268411432
83 40 1 83 39 1 -268411432
83 39 1 83 38 1 -268411432
83 38 1 83 37 1 -268411432
83 37 1 83 36 1 -268411432
83 36 1 83 35 1 -268411432
83 35 1 83 34 1 -268411432
83 34 1 83 33 1 -268411432
83 33 1 83 32 1 -268411432
83 32 1 83 31 1 -268411432
83 31 1 83 30 1 -268411432
83 30 1 83 29 1 -268411432
83 29 1 83 28 1 -268411432
83 28 1 83 27 1 -268411432
83 27 1 83 26 1 -268411432
83 26 1 83 25 1 -268411432
83 25 1 83 24 1 -268411432
83 24 1 83 23 1 -268411432
83 23 1 83 22 1 -268411432
83 22 1 83 21 1 -268411432
83 21 1 83 20 1 -268411432
83 20 1 83 19 1 -268411432
83 19 1 83 18 1 -268411432
83 18 1 83 17 1 -268411432
83 17 1 83 16 1 -268411432
83 16 1 83 15 1 -268411432
83 15 1 83 14 1 -268411432
83 14 1 83 13 1 -268411432
83 13 1 83 12 1 -268411432
83 12 1 83 11 1 -268411432
83 11 1 83 10 1 -268411432
83 10 1 83 9 1 -268411432
83 9 1 83 8 1 -268411432
83 8 1 83 7 1 -268411432
83 7 1 83 6 1 -268411432
83 6 1 83 5 1 -268411432
83 5 1 83 4 1 -268411432
83 4 1 83 3 1 -268411432
83 3 1 83 3 2 -268411432
83 3 2 82 3 2 -268411432
82 3 2 81 3 2 -268411432
81 3 2 80 3 2 -268411432
80 3 2 79 3 2 -268411432
79 3 2 78 3 2 -268411432
78 3 2 77 3 2 -268411432
77 3 2 76 3 2 -268411432
76 3 2 75 3 2 -268411432
75 3 2 74 3 2 -268411432
74 3 2 73 3 2 -268411432
73 3 2 72 3 2 -268411432
72 3 2 71 3 2 -268411432
71 3 2 70 3 2 -268411432
70 3 2 69 3 2 -268411432
69 3 2 68 3 2 -268411432
68 3 2 67 3 2 -268411432
67 3 2 66 3 2 -268411432
66 3 2 65 3 2 -268411432
65 3 2 64 3 2 -268411432
64 3 2 63 3 2 -268411432
63 3 2 62 3 2 -268411432
62 3 2 61 3 2 -268411432
61 3 2 60 3 2 -268411432
60 3 2 59 3 2 -268411432
59 3 2 58 3 2 -268411432
58 3 2 57 3 2 -268411432
57 3 2 56 3 2 -268411432
56 3 2 55 3 2 -268411432
55 3 2 54 3 2 -268411432
54 3 2 53 3 2 -268411432
53 3 2 52 3 2 -268411432
52 3 2 51 3 2 -268411432
51 3 2 50 3 2 -268411432
50 3 2 49 3 2 -268411432
49 3 2 48 3 2 -268411432
48 3 2 47 3 2 -268411432
47 3 2 46 3 2 -268411432
46 3 2 45 3 2 -268411432
45 3 2 44 3 2 -268411432
44 3 2 43 3 2 -268411432
43 3 2 42 3 2 -268411432
42 3 2 41 3 2 -268411432
41 3 2 40 3 2 -268411432
40 3 2 39 3 2 -268411432
39 3 2 38 3 2 -268411432
38 3 2 37 3 2 -268411432
37 3 2 36 3 2 -268411432
36 3 2 35 3 2 -268411432
35 3 2 34 3 2 -268411432
34 3 2 33 3 2 -268411432
33 3 2 32 3 2 -268411432
32 3 2 31 3 2 -268411432
31 3 2 30 3 2 -268411432
30 3 2 29 3 2 -268411432
29 3 2 28 3 2 -268411432
28 3 2 27 3 2 -268411432
27 3 2 26 3 2 -268411432
26 3 2 25 3 2 -268411432
25 3 2 24 3 2 -268411432
24 3 2 23 3 2 -268411432
23 3 2 22 3 2 -268411432
22 3 2 21 3 2 -268411432
21 3 2 21 3 1 -268411432
21 3 1 21 4 1 -268411432
21 4 1 21 5 1 -268411432
21 5 1 21 6 1 -268411432
21 6 1 21 7 1 -268411432
20 22 1 20 23 1 -264545174
20 23 1 20 24 1 -264545174
20 24 1 20 25 1 -264545174
20 25 1 20 26 1 -264545174
20 26 1 20 27 1 -264545174
20 27 1 20 27 2 -264545174
20 27 2 21 27 2 -264545174
21 27 2 22 27 2 -264545174
22 27 2 23 27 2 -264545174
23 27 2 24 27 2 -264545174
24 27 2 25 27 2 -264545174
25 27 2 26 27 2 -264545174
26 27 2 27 27 2 -264545174
27 27 2 28 27 2 -264545174
28 27 2 29 27 2 -264545174
29 27 2 30 27 2 -264545174
30 27 2 31 27 2 -264545174
31 27 2 32 27 2 -264545174
32 27 2 33 27 2 -264545174
33 27 2 34 27 2 -264545174
34 27 2 35 27 2 -264545174
35 27 2 36 27 2 -264545174
36 27 2 37 27 2 -264545174
37 27 2 38 27 2 -264545174
38 27 2 39 27 2 -264545174
39 27 2 40 27 2 -264545174
40 27 2 41 27 2 -264545174
41 27 2 42 27 2 -264545174
42 27 2 43 27 2 -264545174
43 27 2 44 27 2 -264545174
44 27 2 45 27 2 -264545174
45 27 2 46 27 2 -264545174
46 27 2 47 27 2 -264545174
47 27 2 48 27 2 -264545174
48 27 2 49 27 2 -264545174
49 27 2 50 27 2 -264545174
50 27 2 51 27 2 -264545174
51 27 2 52 27 2 -264545174
52 27 2 53 27 2 -264545174
53 27 2 54 27 2 -264545174
54 27 2 55 27 2 -264545174
55 27 2 56 27 2 -264545174
56 27 2 57 27 2 -264545174
57 27 2 58 27 2 -264545174
58 27 2 59 27 2 -264545174
59 27 2 60 27 2 -264545174
60 27 2 61 27 2 -264545174
61 27 2 62 27 2 -264545174
62 27 2 63 27 2 -264545174
63 27 2 64 27 2 -264545174
64 27 2 65 27 2 -264545174
65 27 2 66 27 2 -264545174
66 27 2 67 27 2 -264545174
67 27 2 68 27 2 -264545174
68 27 2 69 27 2 -264545174
69 27 2 70 27 2 -264545174
70 27 2 71 27 2 -264545174
71 27 2 72 27 2 -264545174
72 27 2 73 27 2 -264545174
73 27 2 74 27 2 -264545174
74 27 2 75 27 2 -264545174
75 27 2 76 27 2 -264545174
76 27 2 77 27 2 -264545174
77 27 2 78 27 2 -264545174
78 27 2 79 27 2 -264545174
79 27 2 80 27 2 -264545174
80 27 2 81 27 2 -264545174
81 27 2 82 27 2 -264545174
82 27 2 83 27 2 -264545174
83 27 2 84 27 2 -264545174
84 27 2 85 27 2 -264545174
85 27 2 86 27 2 -264545174
86 27 2 87 27 2 -264545174
87 27 2 88 27 2 -264545174
88 27 2 89 27 2 -264545174
89 27 2 90 27 2 -264545174
90 27 2 91 27 2 -264545174
91 27 2 92 27 2 -264545174
92 27 2 93 27 2 -264545174
93 27 2 94 27 2 -264545174
94 27 2 95 27 2 -264545174
95 27 2 96 27 2 -264545174
96 27 2 97 27 2 -264545174
97 27 2 98 27 2 -264545174
98 27 2 99 27 2 -264545174
99 27 2 100 27 2 -264545174
100 27 2 101 27 2 -264545174
101 27 2 102 27 2 -264545174
102 27 2 103 27 2 -264545174
103 27 2 104 27 2 -264545174
104 27 2 105 27 2 -264545174
105 27 2 106 27 2 -264545174
106 27 2 107 27 2 -264545174
107 27 2 108 27 2 -264545174
108 27 2 109 27 2 -264545174
109 27 2 110 27 2 -264545174
110 27 2 111 27 2 -264545174
111 27 2 112 27 2 -264545174
112 27 2 113 27 2 -264545174
113 27 2 114 27 2 -264545174
114 27 2 115 27 2 -264545174
115 27 2 116 27 2 -264545174
116 27 2 117 27 2 -264545174
117 27 2 118 27 2 -264545174
118 27 2 119 27 2 -264545174
119 27 2 120 27 2 -264545174
120 27 2 121 27 2 -264545174
121 27 2 122 27 2 -264545174
122 27 2 123 27 2 -264545174
123 27 2 124 27 2 -264545174
124 27 2 125 27 2 -264545174
125 27 2 126 27 2 -264545174
126 27 2 127 27 2 -264545174
127 27 2 128 27 2 -264545174
128 27 2 129 27 2 -264545174
129 27 2 130 27 2 -264545174
130 27 2 131 27 2 -264545174
131 27 2 132 27 2 -264545174
132 27 2 133 27 2 -264545174
133 27 2 134 27 2 -264545174
134 27 2 135 27 2 -264545174
135 27 2 136 27 2 -264545174
136 27 2 137 27 2 -264545174
137 27 2 138 27 2 -264545174
138 27 2 139 27 2 -264545174
139 27 2 140 27 2 -264545174
140 27 2 141 27 2 -264545174
141 27 2 142 27 2 -264545174
142 27 2 143 27 2 -264545174
143 27 2 144 27 2 -264545174
144 27 2 145 27 2 -264545174
145 27 2 146 27 2 -264545174
146 27 2 147 27 2 -264545174
147 27 2 148 27 2 -264545174
148 27 2 149 27 2 -264545174
149 27 2 150 27 2 -264545174
150 27 2 151 27 2 -264545174
151 27 2 152 27 2 -264545174
152 27 2 153 27 2 -264545174
153 27 2 154 27 2 -264545174
154 27 2 155 27 2 -264545174
155 27 2 156 27 2 -264545174
156 27 2 157 27 2 -264545174
157 27 2 158 27 2 -264545174
158 27 2 159 27 2 -264545174
159 27 2 160 27 2 -264545174
160 27 2 161 27 2 -264545174
161 27 2 162 27 2 -264545174
162 27 2 163 27 2 -264545174
163 27 2 164 27 2 -264545174
164 27 2 165 27 2 -264545174
165 27 2 166 27 2 -264545174
166 27 2 167 27 2 -264545174
167 27 2 168 27 2 -264545174
168 27 2 169 27 2 -264545174
169 27 2 170 27 2 -264545174
170 27 2 171 27 2 -264545174
171 27 2 172 27 2 -264545174
172 27 2 173 27 2 -264545174
173 27 2 174 27 2 -264545174
174 27 2 175 27 2 -264545174
175 27 2 176 27 2 -264545174
176 27 2 177 27 2 -264545174
177 27 2 178 27 2 -264545174
178 27 2 179 27 2 -264545174
179 27 2 180 27 2 -264545174
180 27 2 181 27 2 -264545174
181 27 2 182 27 2 -264545174
182 27 2 183 27 2 -264545174
183 27 2 184 27 2 -264545174
184 27 2 184 27 1 -264545174
184 27 1 184 28 1 -264545174
184 28 1 184 29 1 -264545174
184 29 1 184 30 1 -264545174
184 30 1 184 31 1 -264545174
184 31 1 184 32 1 -264545174
184 32 1 184 33 1 -264545174
184 33 1 184 34 1 -264545174
184 34 1 184 35 1 -264545174
184 35 1 184 36 1 -264545174
184 36 1 184 37 1 -264545174
184 37 1 184 38 1 -264545174
184 38 1 184 39 1 -264545174
184 39 1 184 40 1 -264545174
184 40 1 184 41 1 -264545174
184 41 1 184 42 1 -264545174
184 42 1 184 43 1 -264545174
184 43 1 184 44 1 -264545174
184 44 1 184 45 1 -264545174
184 45 1 184 46 1 -264545174
184 46 1 184 47 1 -264545174
184 47 1 184 48 1 -264545174
184 48 1 184 49 1 -264545174
184 49 1 184 50 1 -264545174
184 50 1 184 51 1 -264545174
184 51 1 184 52 1 -264545174
184 52 1 184 53 1 -264545174
184 53 1 184 54 1 -264545174
184 54 1 184 55 1 -264545174
184 55 1 184 56 1 -264545174
184 56 1 184 57 1 -264545174
184 57 1 184 58 1 -264545174
184 58 1 184 59 1 -264545174
184 59 1 184 60 1 -264545174
184 60 1 184 61 1 -264545174
184 61 1 184 62 1 -264545174
184 62 1 184 63 1 -264545174
184 63 1 184 64 1 -264545174
184 64 1 184 65 1 -264545174
184 65 1 184 66 1 -264545174
184 66 1 184 67 1 -264545174
184 67 1 184 68 1 -264545174
184 68 1 184 69 1 -264545174
184 69 1 184 70 1 -264545174
184 70 1 184 71 1 -264545174
184 71 1 184 72 1 -264545174
184 72 1 184 73 1 -264545174
184 73 1 184 74 1 -264545174
184 74 1 184 75 1 -264545174
184 75 1 184 76 1 -264545174
184 76 1 184 77 1 -264545174
184 77 1 184 78 1 -264545174
184 78 1 184 79 1 -264545174
184 79 1 184 80 1 -264545174
184 80 1 184 81 1 -264545174
184 81 1 184 82 1 -264545174
184 82 1 184 83 1 -264545174
184 83 1 184 84 1 -264545174
184 84 1 184 85 1 -264545174
184 85 1 184 86 1 -264545174
184 86 1 184 87 1 -264545174
184 87 1 184 88 1 -264545174
184 88 1 184 89 1 -264545174
184 89 1 184 90 1 -264545174
184 90 1 184 91 1 -264545174
184 91 1 184 92 1 -264545174
184 92 1 184 93 1 -264545174
184 93 1 184 94 1 -264545174
184 94 1 184 95 1 -264545174
184 95 1 184 96 1 -264545174
184 96 1 184 97 1 -264545174
184 97 1 184 98 1 -264545174
184 98 1 184 99 1 -264545174
184 99 1 184 100 1 -264545174
184 100 1 184 101 1 -264545174
184 101 1 184 102 1 -264545174
184 102 1 184 103 1 -264545174
184 103 1 184 104 1 -264545174
184 104 1 184 105 1 -264545174
184 105 1 184 106 1 -264545174
184 106 1 184 107 1 -264545174
184 107 1 184 108 1 -264545174
184 108 1 184 109 1 -264545174
184 109 1 184 110 1 -264545174
184 110 1 184 111 1 -264545174
184 111 1 184 112 1 -264545174
184 112 1 184 113 1 -264545174
184 113 1 184 113 2 -264545174
184 113 2 185 113 2 -264545174
185 113 2 186 113 2 -264545174
186 113 2 186 113 1 -264545174
186 113 1 186 114 1 -264545174
186 114 1 186 115 1 -264545174
186 115 1 186 116 1 -264545174
186 116 1 186 117 1 -264545174
186 117 1 186 118 1 -264545174
186 118 1 186 119 1 -264545174
186 119 1 186 120 1 -264545174
186 120 1 186 121 1 -264545174
186 121 1 186 122 1 -264545174
186 122 1 186 123 1 -264545174
186 123 1 186 124 1 -264545174
186 124 1 186 125 1 -264545174
186 125 1 186 126 1 -264545174
186 126 1 186 127 1 -264545174
186 127 1 186 128 1 -264545174
186 128 1 186 129 1 -264545174
186 129 1 186 130 1 -264545174
186 130 1 186 131 1 -264545174
186 131 1 186 132 1 -264545174
186 132 1 186 133 1 -264545174
186 133 1 186 134 1 -264545174
186 134 1 186 135 1 -264545174
186 135 1 186 136 1 -264545174
186 136 1 186 137 1 -264545174
186 137 1 186 138 1 -264545174
186 138 1 186 139 1 -264545174
186 139 1 186 140 1 -264545174
186 140 1 186 141 1 -264545174
186 141 1 186 142 1 -264545174
186 142 1 186 143 1 -264545174
186 143 1 186 144 1 -264545174
186 144 1 186 145 1 -264545174
186 145 1 186 146 1 -264545174
186 146 1 186 147 1 -264545174
186 147 1 186 148 1 -264545174
186 148 1 186 149 1 -264545174
186 149 1 186 150 1 -264545174
186 150 1 186 151 1 -264545174
186 151 1 186 152 1 -264545174
186 152 1 186 153 1 -264545174
186 153 1 186 154 1 -264545174
186 154 1 186 155 1 -264545174
186 155 1 186 156 1 -264545174
186 156 1 186 157 1 -264545174
186 157 1 186 158 1 -264545174
186 158 1 186 159 1 -264545174
186 159 1 186 160 1 -264545174
186 160 1 186 161 1 -264545174
186 161 1 186 162 1 -264545174
186 162 1 186 163 1 -264545174
186 163 1 186 164 1 -264545174
186 164 1 186 165 1 -264545174
186 165 1 186 166 1 -264545174
186 166 1 186 167 1 -264545174
186 167 1 186 168 1 -264545174
186 168 1 186 169 1 -264545174
181 37 1 181 38 1 -255165771
181 38 1 181 38 2 -255165771
181 38 2 180 38 2 -255165771
180 38 2 179 38 2 -255165771
179 38 2 178 38 2 -255165771
178 38 2 177 38 2 -255165771
177 38 2 176 38 2 -255165771
176 38 2 175 38 2 -255165771
175 38 2 174 38 2 -255165771
174 38 2 173 38 2 -255165771
173 38 2 172 38 2 -255165771
172 38 2 171 38 2 -255165771
171 38 2 171 38 1 -255165771
171 38 1 171 39 1 -255165771
171 39 1 171 40 1 -255165771
171 40 1 171 41 1 -255165771
171 41 1 171 42 1 -255165771
171 42 1 171 43 1 -255165771
171 43 1 171 44 1 -255165771
171 44 1 171 45 1 -255165771
171 45 1 171 46 1 -255165771
171 46 1 171 47 1 -255165771
171 47 1 171 48 1 -255165771
171 48 1 171 49 1 -255165771
171 49 1 171 50 1 -255165771
171 50 1 171 51 1 -255165771
171 51 1 171 52 1 -255165771
171 52 1 171 53 1 -255165771
171 53 1 171 54 1 -255165771
171 54 1 171 55 1 -255165771
171 55 1 171 56 1 -255165771
171 56 1 171 57 1 -255165771
171 57 1 171 58 1 -255165771
171 58 1 171 59 1 -255165771
171 59 1 171 60 1 -255165771
171 60 1 171 61 1 -255165771
171 61 1 171 62 1 -255165771
171 62 1 171 63 1 -255165771
171 63 1 171 64 1 -255165771
171 64 1 171 65 1 -255165771
171 65 1 171 66 1 -255165771
171 66 1 171 67 1 -255165771
171 67 1 171 68 1 -255165771
171 68 1 171 69 1 -255165771
171 69 1 171 70 1 -255165771
171 70 1 171 71 1 -255165771
171 71 1 171 72 1 -255165771
171 72 1 171 73 1 -255165771
171 73 1 171 74 1 -255165771
171 74 1 171 75 1 -255165771
171 75 1 171 76 1 -255165771
171 76 1 171 77 1 -255165771
171 77 1 171 78 1 -255165771
171 78 1 171 79 1 -255165771
171 79 1 171 80 1 -255165771
171 80 1 171 81 1 -255165771
171 81 1 171 82 1 -255165771
171 82 1 171 83 1 -255165771
171 83 1 171 84 1 -255165771
171 84 1 171 85 1 -255165771
171 85 1 171 85 2 -255165771
171 85 2 170 85 2 -255165771
170 85 2 169 85 2 -255165771
169 85 2 168 85 2 -255165771
168 85 2 167 85 2 -255165771
167 85 2 166 85 2 -255165771
166 85 2 165 85 2 -255165771
165 85 2 164 85 2 -255165771
164 85 2 163 85 2 -255165771
163 85 2 162 85 2 -255165771
162 85 2 161 85 2 -255165771
161 85 2 160 85 2 -255165771
160 85 2 159 85 2 -255165771
159 85 2 158 85 2 -255165771
158 85 2 157 85 2 -255165771
157 85 2 156 85 2 -255165771
156 85 2 155 85 2 -255165771
155 85 2 154 85 2 -255165771
154 85 2 153 85 2 -255165771
153 85 2 152 85 2 -255165771
152 85 2 151 85 2 -255165771
151 85 2 150 85 2 -255165771
150 85 2 149 85 2 -255165771
149 85 2 148 85 2 -255165771
148 85 2 147 85 2 -255165771
147 85 2 146 85 2 -255165771
146 85 2 145 85 2 -255165771
145 85 2 144 85 2 -255165771
144 85 2 143 85 2 -255165771
143 85 2 142 85 2 -255165771
142 85 2 141 85 2 -255165771
141 85 2 140 85 2 -255165771
140 85 2 139 85 2 -255165771
139 85 2 138 85 2 -255165771
138 85 2 137 85 2 -255165771
137 85 2 136 85 2 -255165771
136 85 2 135 85 2 -255165771
135 85 2 134 85 2 -255165771
134 85 2 133 85 2 -255165771
133 85 2 132 85 2 -255165771
132 85 2 131 85 2 -255165771
131 85 2 130 85 2 -255165771
130 85 2 129 85 2 -255165771
129 85 2 128 85 2 -255165771
128 85 2 127 85 2 -255165771
127 85 2 126 85 2 -255165771
126 85 2 125 85 2 -255165771
125 85 2 124 85 2 -255165771
124 85 2 123 85 2 -255165771
123 85 2 122 85 2 -255165771
122 85 2 121 85 2 -255165771
121 85 2 120 85 2 -255165771
120 85 2 119 85 2 -255165771
119 85 2 118 85 2 -255165771
118 85 2 117 85 2 -255165771
117 85 2 116 85 2 -255165771
116 85 2 115 85 2 -255165771
115 85 2 114 85 2 -255165771
114 85 2 113 85 2 -255165771
113 85 2 112 85 2 -255165771
112 85 2 111 85 2 -255165771
111 85 2 110 85 2 -255165771
110 85 2 109 85 2 -255165771
109 85 2 108 85 2 -255165771
108 85 2 107 85 2 -255165771
107 85 2 106 85 2 -255165771
106 85 2 105 85 2 -255165771
105 85 2 104 85 2 -255165771
104 85 2 103 85 2 -255165771
103 85 2 102 85 2 -255165771
102 85 2 101 85 2 -255165771
101 85 2 100 85 2 -255165771
100 85 2 99 85 2 -255165771
99 85 2 98 85 2 -255165771
98 85 2 97 85 2 -255165771
97 85 2 96 85 2 -255165771
96 85 2 95 85 2 -255165771
95 85 2 94 85 2 -255165771
94 85 2 93 85 2 -255165771
93 85 2 92 85 2 -255165771
92 85 2 91 85 2 -255165771
91 85 2 90 85 2 -255165771
90 85 2 89 85 2 -255165771
89 85 2 88 85 2 -255165771
88 85 2 87 85 2 -255165771
87 85 2 86 85 2 -255165771
86 85 2 85 85 2 -255165771
85 85 2 84 85 2 -255165771
84 85 2 83 85 2 -255165771
83 85 2 82 85 2 -255165771
82 85 2 81 85 2 -255165771
81 85 2 80 85 2 -255165771
80 85 2 79 85 2 -255165771
79 85 2 78 85 2 -255165771
78 85 2 77 85 2 -255165771
77 85 2 76 85 2 -255165771
76 85 2 75 85 2 -255165771
75 85 2 74 85 2 -255165771
74 85 2 73 85 2 -255165771
73 85 2 72 85 2 -255165771
72 85 2 71 85 2 -255165771
71 85 2 70 85 2 -255165771
70 85 2 69 85 2 -255165771
69 85 2 68 85 2 -255165771
68 85 2 67 85 2 -255165771
67 85 2 66 85 2 -255165771
66 85 2 65 85 2 -255165771
65 85 2 64 85 2 -255165771
